# Nodes sga time pga_time speedup
1	12.8926	13.339	0.966534223
2	12.8749	3.5415	3.635436962
3	12.8781	3.4941	3.68567013
4	12.8992	2.1412	6.024285447
5	12.8756	1.9046	6.760264622
6	12.9248	1.6972	7.615366486
